timestamp,machine_id,status,temperature,load,vibration
2024-01-14 12:30:00,MCH-002,UP,86.92,69.92,2.131
2024-01-14 13:00:00,MCH-002,UP,79.8,57.81,1.892
2024-01-14 13:30:00,MCH-002,UP,80.0,60.21,2.025
2024-01-14 14:00:00,MCH-002,UP,72.58,55.75,1.771
2024-01-14 14:30:00,MCH-002,UP,84.23,70.89,2.099
2024-01-14 15:00:00,MCH-002,UP,79.9,63.18,1.884
2024-01-14 15:30:00,MCH-002,UP,75.98,55.21,1.793
2024-01-14 16:00:00,MCH-002,UP,82.69,63.68,1.949
2024-01-14 16:30:00,MCH-002,UP,74.42,62.52,1.676
2024-01-14 17:00:00,MCH-002,UP,79.53,65.61,2.049
2024-01-14 17:30:00,MCH-002,UP,83.92,69.0,2.178
2024-01-14 18:00:00,MCH-002,UP,81.54,69.93,2.044
2024-01-14 18:30:00,MCH-002,UP,77.01,58.78,1.971
2024-01-14 19:00:00,MCH-002,UP,86.09,61.75,2.04
2024-01-14 19:30:00,MCH-002,UP,83.92,63.87,2.014
2024-01-14 20:00:00,MCH-002,UP,79.58,57.33,1.911
2024-01-14 20:30:00,MCH-002,UP,81.27,62.66,2.0
2024-01-14 21:00:00,MCH-002,UP,74.22,61.04,1.798
2024-01-14 21:30:00,MCH-002,UP,79.2,66.05,1.8
2024-01-14 22:00:00,MCH-002,UP,77.6,61.08,1.947
2024-01-14 22:30:00,MCH-002,UP,72.41,62.61,1.729
2024-01-14 23:00:00,MCH-002,UP,75.64,58.4,1.864
2024-01-14 23:30:00,MCH-002,UP,86.53,68.11,2.06
2024-01-15 00:00:00,MCH-002,UP,72.89,60.78,1.836
2024-01-15 00:30:00,MCH-002,UP,77.44,63.11,1.862
2024-01-15 01:00:00,MCH-002,UP,86.1,66.75,2.021
2024-01-15 01:30:00,MCH-002,UP,80.77,64.53,1.846
2024-01-15 02:00:00,MCH-002,UP,80.92,62.12,1.894
2024-01-15 02:30:00,MCH-002,UP,79.25,66.1,2.055
2024-01-15 03:00:00,MCH-002,UP,83.41,62.52,2.054
2024-01-15 03:30:00,MCH-002,UP,87.74,62.82,2.151
2024-01-15 04:00:00,MCH-002,UP,85.93,67.09,2.099
2024-01-15 04:30:00,MCH-002,UP,78.2,67.02,2.003
2024-01-15 05:00:00,MCH-002,UP,73.18,63.32,1.908
2024-01-15 05:30:00,MCH-002,UP,80.69,59.48,1.923
2024-01-15 06:00:00,MCH-002,UP,73.57,54.98,1.816
2024-01-15 06:30:00,MCH-002,UP,73.27,59.72,1.816
2024-01-15 07:00:00,MCH-002,UP,76.33,56.49,1.835
2024-01-15 07:30:00,MCH-002,UP,84.71,67.69,2.068
2024-01-15 08:00:00,MCH-002,UP,79.22,62.5,1.846
2024-01-15 08:30:00,MCH-002,UP,80.3,70.64,1.981
2024-01-15 09:00:00,MCH-002,UP,73.9,56.39,1.791
2024-01-15 09:30:00,MCH-002,UP,75.14,57.64,1.942
2024-01-15 10:00:00,MCH-002,UP,83.14,63.96,1.994
2024-01-15 10:30:00,MCH-002,UP,86.08,68.42,2.006
2024-01-15 11:00:00,MCH-002,UP,78.6,68.92,2.068
2024-01-15 11:30:00,MCH-002,UP,79.24,66.47,2.033
2024-01-15 12:00:00,MCH-002,UP,87.72,69.57,2.042
2024-01-15 12:30:00,MCH-002,UP,84.68,64.88,2.172
2024-01-15 13:00:00,MCH-002,UP,77.91,55.04,1.878
2024-01-15 13:30:00,MCH-002,UP,76.53,66.56,1.92
2024-01-15 14:00:00,MCH-002,UP,82.98,68.49,2.007
2024-01-15 14:30:00,MCH-002,UP,69.58,55.07,1.729
2024-01-15 15:00:00,MCH-002,UP,79.02,57.98,1.873
2024-01-15 15:30:00,MCH-002,UP,83.13,61.05,2.004
2024-01-15 16:00:00,MCH-002,UP,79.14,65.59,2.009
2024-01-15 16:30:00,MCH-002,UP,73.88,63.1,1.843
2024-01-15 17:00:00,MCH-002,UP,81.74,63.96,2.112
2024-01-15 17:30:00,MCH-002,UP,84.68,64.37,2.049
2024-01-15 18:00:00,MCH-002,UP,89.69,69.8,2.104
2024-01-15 18:30:00,MCH-002,UP,73.35,56.58,1.852
2024-01-15 19:00:00,MCH-002,UP,76.2,57.44,1.943
2024-01-15 19:30:00,MCH-002,UP,74.2,56.66,1.934
2024-01-15 20:00:00,MCH-002,UP,74.19,62.89,1.845
2024-01-15 20:30:00,MCH-002,UP,84.25,65.66,2.043
2024-01-15 21:00:00,MCH-002,UP,77.35,66.32,2.005
2024-01-15 21:30:00,MCH-002,UP,79.43,60.32,1.97
2024-01-15 22:00:00,MCH-002,UP,79.8,65.91,2.049
2024-01-15 22:30:00,MCH-002,UP,80.88,64.0,1.987
2024-01-15 23:00:00,MCH-002,UP,81.45,65.08,2.012
2024-01-15 23:30:00,MCH-002,UP,74.21,56.64,1.734
2024-01-16 00:00:00,MCH-002,UP,83.38,59.41,1.99
2024-01-16 00:30:00,MCH-002,UP,84.77,72.72,2.169
2024-01-16 01:00:00,MCH-002,UP,86.26,68.49,2.146
2024-01-16 01:30:00,MCH-002,UP,75.0,57.69,1.657
2024-01-16 02:00:00,MCH-002,UP,85.45,64.72,2.013
2024-01-16 02:30:00,MCH-002,UP,76.15,65.79,1.872
2024-01-16 03:00:00,MCH-002,UP,84.21,62.29,1.984
2024-01-16 03:30:00,MCH-002,UP,82.01,68.62,2.122
2024-01-16 04:00:00,MCH-002,UP,77.03,61.44,1.947
2024-01-16 04:30:00,MCH-002,UP,72.58,63.64,1.785
2024-01-16 05:00:00,MCH-002,UP,80.95,66.47,2.007
2024-01-16 05:30:00,MCH-002,UP,82.19,62.55,2.099
2024-01-16 06:00:00,MCH-002,UP,76.51,64.04,1.828
2024-01-16 06:30:00,MCH-002,UP,75.99,54.98,1.868
2024-01-16 07:00:00,MCH-002,UP,86.44,62.66,2.12
2024-01-16 07:30:00,MCH-002,UP,80.84,66.01,1.887
2024-01-16 08:00:00,MCH-002,UP,77.51,59.14,1.998
2024-01-16 08:30:00,MCH-002,UP,72.72,59.82,1.784
2024-01-16 09:00:00,MCH-002,UP,81.52,62.83,2.06
2024-01-16 09:30:00,MCH-002,UP,83.05,69.2,2.111
2024-01-16 10:00:00,MCH-002,UP,73.6,57.59,1.89
2024-01-16 10:30:00,MCH-002,UP,83.84,66.85,1.971
2024-01-16 11:00:00,MCH-002,UP,82.08,68.58,1.887
2024-01-16 11:30:00,MCH-002,UP,88.14,72.75,2.206
2024-01-16 12:00:00,MCH-002,UP,82.46,64.16,1.983
2024-01-16 12:30:00,MCH-002,UP,82.15,69.56,2.098
2024-01-16 13:00:00,MCH-002,UP,79.2,59.51,1.885
2024-01-16 13:30:00,MCH-002,UP,74.01,65.51,1.823
2024-01-16 14:00:00,MCH-002,UP,85.21,69.52,2.191
2024-01-16 14:30:00,MCH-002,UP,75.89,64.22,1.805
2024-01-16 15:00:00,MCH-002,UP,79.95,63.63,2.005
2024-01-16 15:30:00,MCH-002,UP,72.55,63.2,1.854
2024-01-16 16:00:00,MCH-002,UP,86.37,69.18,2.038
2024-01-16 16:30:00,MCH-002,UP,81.31,66.08,1.851
2024-01-16 17:00:00,MCH-002,UP,80.92,63.73,1.941
2024-01-16 17:30:00,MCH-002,UP,81.54,61.29,1.905
2024-01-16 18:00:00,MCH-002,UP,79.47,63.56,1.911
2024-01-16 18:30:00,MCH-002,UP,82.56,61.02,2.028
2024-01-16 19:00:00,MCH-002,UP,79.8,61.41,1.965
2024-01-16 19:30:00,MCH-002,UP,76.93,62.88,2.015
2024-01-16 20:00:00,MCH-002,UP,88.73,68.28,2.106
2024-01-16 20:30:00,MCH-002,UP,75.35,65.21,1.933
2024-01-16 21:00:00,MCH-002,UP,84.92,64.11,1.99
2024-01-16 21:30:00,MCH-002,UP,78.69,60.38,1.833
2024-01-16 22:00:00,MCH-002,UP,80.92,63.46,1.97
2024-01-16 22:30:00,MCH-002,UP,76.77,60.22,1.829
2024-01-16 23:00:00,MCH-002,UP,81.78,66.6,2.087
2024-01-16 23:30:00,MCH-002,UP,83.15,69.3,1.929
2024-01-17 00:00:00,MCH-002,UP,75.18,62.65,1.708
2024-01-17 00:30:00,MCH-002,UP,71.18,55.16,1.846
2024-01-17 01:00:00,MCH-002,UP,73.98,54.33,1.675
2024-01-17 01:30:00,MCH-002,UP,76.23,64.84,1.98
2024-01-17 02:00:00,MCH-002,UP,71.29,53.03,1.699
2024-01-17 02:30:00,MCH-002,UP,77.78,65.45,1.933
2024-01-17 03:00:00,MCH-002,UP,70.8,56.9,1.835
2024-01-17 03:30:00,MCH-002,UP,70.83,55.11,1.824
2024-01-17 04:00:00,MCH-002,UP,88.74,69.64,2.129
2024-01-17 04:30:00,MCH-002,UP,82.74,60.31,1.953
2024-01-17 05:00:00,MCH-002,UP,81.36,65.24,2.01
2024-01-17 05:30:00,MCH-002,UP,83.29,66.02,1.982
2024-01-17 06:00:00,MCH-002,UP,70.74,59.83,1.674
2024-01-17 06:30:00,MCH-002,UP,80.92,63.16,1.996
2024-01-17 07:00:00,MCH-002,UP,73.24,57.91,1.655
2024-01-17 07:30:00,MCH-002,UP,89.16,68.12,2.116
2024-01-17 08:00:00,MCH-002,UP,81.44,67.02,2.071
2024-01-17 08:30:00,MCH-002,UP,90.11,67.43,2.144
2024-01-17 09:00:00,MCH-002,UP,86.4,71.72,2.072
2024-01-17 09:30:00,MCH-002,UP,78.84,62.76,1.884
2024-01-17 10:00:00,MCH-002,UP,87.72,69.95,2.153
2024-01-17 10:30:00,MCH-002,UP,81.23,65.64,1.828
2024-01-17 11:00:00,MCH-002,UP,83.23,61.49,2.068
2024-01-17 11:30:00,MCH-002,UP,78.16,64.83,1.979
2024-01-17 12:00:00,MCH-002,UP,82.91,63.24,2.023
2024-01-17 12:30:00,MCH-002,UP,76.25,56.74,1.894
2024-01-17 13:00:00,MCH-002,UP,83.4,65.99,2.023
2024-01-17 13:30:00,MCH-002,UP,82.58,64.58,2.048
2024-01-17 14:00:00,MCH-002,UP,84.37,64.41,2.107
2024-01-17 14:30:00,MCH-002,UP,71.0,62.21,1.814
2024-01-17 15:00:00,MCH-002,UP,83.36,70.52,1.971
2024-01-17 15:30:00,MCH-002,UP,69.65,61.32,1.747
2024-01-17 16:00:00,MCH-002,UP,74.63,64.12,1.896
2024-01-17 16:30:00,MCH-002,UP,78.52,59.95,2.029
2024-01-17 17:00:00,MCH-002,UP,76.5,58.3,1.988
2024-01-17 17:30:00,MCH-002,UP,85.49,69.79,2.005
2024-01-17 18:00:00,MCH-002,UP,88.16,74.4,2.127
2024-01-17 18:30:00,MCH-002,UP,83.18,68.8,2.103
2024-01-17 19:00:00,MCH-002,UP,71.86,63.62,1.763
2024-01-17 19:30:00,MCH-002,UP,87.79,71.99,2.021
2024-01-17 20:00:00,MCH-002,UP,77.69,63.18,1.945
2024-01-17 20:30:00,MCH-002,UP,78.43,63.96,1.9
2024-01-17 21:00:00,MCH-002,UP,75.78,59.53,1.749
2024-01-17 21:30:00,MCH-002,UP,84.8,72.04,2.167
2024-01-17 22:00:00,MCH-002,UP,80.0,64.29,1.891
2024-01-17 22:30:00,MCH-002,UP,84.57,66.77,2.018
2024-01-17 23:00:00,MCH-002,UP,78.21,62.05,1.955
2024-01-17 23:30:00,MCH-002,UP,80.19,66.92,2.017
2024-01-18 00:00:00,MCH-002,UP,80.72,66.44,1.932
2024-01-18 00:30:00,MCH-002,UP,86.8,66.9,2.143
2024-01-18 01:00:00,MCH-002,UP,79.85,65.09,1.96
2024-01-18 01:30:00,MCH-002,UP,80.52,67.4,2.008
2024-01-18 02:00:00,MCH-002,UP,86.13,64.67,2.043
2024-01-18 02:30:00,MCH-002,UP,76.11,55.72,1.726
2024-01-18 03:00:00,MCH-002,UP,81.95,66.01,2.057
2024-01-18 03:30:00,MCH-002,UP,80.42,62.88,1.963
2024-01-18 04:00:00,MCH-002,UP,74.63,56.81,1.908
2024-01-18 04:30:00,MCH-002,UP,73.19,62.89,1.764
2024-01-18 05:00:00,MCH-002,UP,72.1,55.72,1.852
2024-01-18 05:30:00,MCH-002,UP,70.73,52.93,1.851
2024-01-18 06:00:00,MCH-002,UP,73.19,61.91,1.835
2024-01-18 06:30:00,MCH-002,UP,76.19,56.02,1.843
2024-01-18 07:00:00,MCH-002,UP,82.1,62.74,2.019
2024-01-18 07:30:00,MCH-002,UP,74.14,62.0,1.913
2024-01-18 08:00:00,MCH-002,UP,82.96,70.29,2.049
2024-01-18 08:30:00,MCH-002,UP,83.91,68.77,2.027
2024-01-18 09:00:00,MCH-002,UP,70.24,58.24,1.742
2024-01-18 09:30:00,MCH-002,UP,84.32,65.35,1.992
2024-01-18 10:00:00,MCH-002,UP,83.61,70.35,2.091
2024-01-18 10:30:00,MCH-002,UP,83.03,70.33,2.103
2024-01-18 11:00:00,MCH-002,UP,72.29,54.44,1.789
2024-01-18 11:30:00,MCH-002,UP,72.86,59.41,1.829
2024-01-18 12:00:00,MCH-002,UP,80.02,67.44,2.035
2024-01-18 12:30:00,MCH-002,UP,80.78,66.71,1.905
2024-01-18 13:00:00,MCH-002,UP,84.27,68.86,2.09
2024-01-18 13:30:00,MCH-002,UP,75.47,63.44,1.819
2024-01-18 14:00:00,MCH-002,UP,78.54,67.35,1.958
2024-01-18 14:30:00,MCH-002,UP,73.26,58.52,1.725
2024-01-18 15:00:00,MCH-002,UP,77.65,58.04,1.83
2024-01-18 15:30:00,MCH-002,UP,83.7,66.09,2.022
2024-01-18 16:00:00,MCH-002,UP,76.29,65.46,1.878
2024-01-18 16:30:00,MCH-002,UP,81.61,62.29,2.056
2024-01-18 17:00:00,MCH-002,UP,84.8,65.36,1.996
2024-01-18 17:30:00,MCH-002,UP,87.8,71.4,2.205
2024-01-18 18:00:00,MCH-002,UP,74.61,63.22,1.76
2024-01-18 18:30:00,MCH-002,UP,81.39,62.62,1.983
2024-01-18 19:00:00,MCH-002,UP,76.84,63.56,1.891
2024-01-18 19:30:00,MCH-002,UP,74.08,54.91,1.829
2024-01-18 20:00:00,MCH-002,UP,74.28,63.42,1.913
2024-01-18 20:30:00,MCH-002,UP,75.17,61.45,1.786
2024-01-18 21:00:00,MCH-002,UP,79.19,60.4,1.888
2024-01-18 21:30:00,MCH-002,UP,86.92,66.25,2.072
2024-01-18 22:00:00,MCH-002,UP,83.65,67.37,1.932
2024-01-18 22:30:00,MCH-002,UP,87.12,72.85,2.072
2024-01-18 23:00:00,MCH-002,UP,77.66,65.23,1.872
2024-01-18 23:30:00,MCH-002,UP,81.42,69.12,1.894
2024-01-19 00:00:00,MCH-002,UP,73.86,58.95,1.833
2024-01-19 00:30:00,MCH-002,UP,86.85,72.72,2.19
2024-01-19 01:00:00,MCH-002,UP,74.32,59.26,1.921
2024-01-19 01:30:00,MCH-002,UP,79.71,61.82,1.855
2024-01-19 02:00:00,MCH-002,UP,76.93,56.66,1.811
2024-01-19 02:30:00,MCH-002,UP,73.3,60.87,1.9
2024-01-19 03:00:00,MCH-002,UP,80.65,59.7,1.999
2024-01-19 03:30:00,MCH-002,UP,82.8,62.68,2.082
2024-01-19 04:00:00,MCH-002,UP,83.76,65.47,2.029
2024-01-19 04:30:00,MCH-002,UP,73.2,54.88,1.826
2024-01-19 05:00:00,MCH-002,UP,88.34,64.32,2.13
2024-01-19 05:30:00,MCH-002,UP,76.49,61.73,1.881
2024-01-19 06:00:00,MCH-002,UP,73.04,58.98,1.715
2024-01-19 06:30:00,MCH-002,UP,74.33,59.15,1.953
2024-01-19 07:00:00,MCH-002,UP,85.82,72.37,2.158
2024-01-19 07:30:00,MCH-002,UP,86.29,69.44,1.988
2024-01-19 08:00:00,MCH-002,UP,80.16,66.59,2.063
2024-01-19 08:30:00,MCH-002,UP,82.14,67.42,2.02
2024-01-19 09:00:00,MCH-002,UP,78.73,63.37,1.903
2024-01-19 09:30:00,MCH-002,UP,74.72,55.47,1.905
2024-01-19 10:00:00,MCH-002,UP,74.23,59.56,1.831
2024-01-19 10:30:00,MCH-002,UP,84.18,73.05,2.086
2024-01-19 11:00:00,MCH-002,UP,79.7,60.56,1.936
2024-01-19 11:30:00,MCH-002,UP,72.52,57.32,1.783
2024-01-19 12:00:00,MCH-002,UP,84.73,64.2,2.078
2024-01-19 12:30:00,MCH-002,UP,80.71,69.92,2.072
2024-01-19 13:00:00,MCH-002,UP,79.45,69.85,2.075
2024-01-19 13:30:00,MCH-002,UP,75.8,57.99,1.758
2024-01-19 14:00:00,MCH-002,UP,76.04,60.21,1.755
2024-01-19 14:30:00,MCH-002,UP,87.28,66.24,2.126
2024-01-19 15:00:00,MCH-002,UP,79.89,63.02,1.829
2024-01-19 15:30:00,MCH-002,UP,75.44,61.82,1.804
2024-01-19 16:00:00,MCH-002,UP,75.07,60.45,1.724
2024-01-19 16:30:00,MCH-002,UP,80.63,66.91,2.0
2024-01-19 17:00:00,MCH-002,UP,73.87,59.09,1.839
2024-01-19 17:30:00,MCH-002,UP,76.96,58.4,2.028
2024-01-19 18:00:00,MCH-002,UP,75.54,62.22,1.747
2024-01-19 18:30:00,MCH-002,UP,76.56,57.79,1.731
2024-01-19 19:00:00,MCH-002,UP,71.99,60.39,1.901
2024-01-19 19:30:00,MCH-002,UP,78.23,61.56,1.863
2024-01-19 20:00:00,MCH-002,UP,75.49,59.77,1.853
2024-01-19 20:30:00,MCH-002,UP,81.78,69.52,2.081
2024-01-19 21:00:00,MCH-002,UP,78.61,57.38,1.818
2024-01-19 21:30:00,MCH-002,UP,76.51,56.24,1.924
2024-01-19 22:00:00,MCH-002,UP,80.83,65.95,1.906
2024-01-19 22:30:00,MCH-002,UP,80.38,64.93,1.898
2024-01-19 23:00:00,MCH-002,UP,83.64,68.99,1.944
2024-01-19 23:30:00,MCH-002,UP,77.64,65.31,1.931
2024-01-20 00:00:00,MCH-002,UP,76.21,63.64,1.78
2024-01-20 00:30:00,MCH-002,UP,84.4,69.96,1.97
2024-01-20 01:00:00,MCH-002,UP,79.03,65.54,1.955
2024-01-20 01:30:00,MCH-002,UP,75.59,58.11,1.913
2024-01-20 02:00:00,MCH-002,UP,85.16,64.98,1.953
2024-01-20 02:30:00,MCH-002,UP,74.73,58.76,1.747
2024-01-20 03:00:00,MCH-002,UP,80.89,68.66,2.003
2024-01-20 03:30:00,MCH-002,UP,74.3,60.68,1.683
2024-01-20 04:00:00,MCH-002,UP,82.79,68.54,2.003
2024-01-20 04:30:00,MCH-002,UP,80.07,58.11,1.929
2024-01-20 05:00:00,MCH-002,UP,76.94,56.47,1.969
2024-01-20 05:30:00,MCH-002,UP,83.98,63.21,1.994
2024-01-20 06:00:00,MCH-002,UP,75.73,61.27,1.789
2024-01-20 06:30:00,MCH-002,UP,75.56,56.76,1.751
2024-01-20 07:00:00,MCH-002,UP,79.9,67.51,1.921
2024-01-20 07:30:00,MCH-002,UP,87.37,71.4,2.102
2024-01-20 08:00:00,MCH-002,UP,78.54,63.55,1.888
2024-01-20 08:30:00,MCH-002,UP,78.56,60.24,1.951
2024-01-20 09:00:00,MCH-002,UP,73.79,60.69,1.707
2024-01-20 09:30:00,MCH-002,UP,79.86,70.11,2.051
2024-01-20 10:00:00,MCH-002,UP,80.3,64.19,1.928
2024-01-20 10:30:00,MCH-002,UP,89.5,70.67,2.194
2024-01-20 11:00:00,MCH-002,UP,74.53,56.79,1.924
2024-01-20 11:30:00,MCH-002,UP,77.64,61.07,1.88
2024-01-20 12:00:00,MCH-002,UP,72.55,54.73,1.745
2024-01-20 12:30:00,MCH-002,UP,87.01,67.49,2.053
2024-01-20 13:00:00,MCH-002,UP,80.64,68.31,1.965
2024-01-20 13:30:00,MCH-002,UP,71.45,57.6,1.729
2024-01-20 14:00:00,MCH-002,UP,82.15,64.4,2.023
2024-01-20 14:30:00,MCH-002,UP,88.97,64.55,2.172
2024-01-20 15:00:00,MCH-002,UP,78.6,56.71,1.956
2024-01-20 15:30:00,MCH-002,UP,77.52,64.11,1.902
2024-01-20 16:00:00,MCH-002,UP,86.56,66.98,2.06
2024-01-20 16:30:00,MCH-002,UP,76.62,63.91,1.951
2024-01-20 17:00:00,MCH-002,UP,81.36,62.84,2.059
2024-01-20 17:30:00,MCH-002,UP,81.47,64.57,1.962
2024-01-20 18:00:00,MCH-002,UP,76.75,60.2,2.008
2024-01-20 18:30:00,MCH-002,UP,84.21,65.95,2.0
2024-01-20 19:00:00,MCH-002,UP,76.62,65.44,1.863
2024-01-20 19:30:00,MCH-002,UP,75.66,58.37,1.946
2024-01-20 20:00:00,MCH-002,UP,82.66,63.98,1.954
2024-01-20 20:30:00,MCH-002,UP,81.06,69.0,2.006
2024-01-20 21:00:00,MCH-002,UP,77.01,63.62,1.799
2024-01-20 21:30:00,MCH-002,UP,77.81,63.61,1.791
2024-01-20 22:00:00,MCH-002,UP,83.65,66.14,1.942
2024-01-20 22:30:00,MCH-002,UP,76.67,62.18,1.873
2024-01-20 23:00:00,MCH-002,UP,88.71,69.81,2.188
2024-01-20 23:30:00,MCH-002,UP,84.23,65.32,2.004
2024-01-21 00:00:00,MCH-002,UP,86.62,64.58,2.136
2024-01-21 00:30:00,MCH-002,UP,76.81,61.3,2.016
2024-01-21 01:00:00,MCH-002,UP,75.76,62.25,1.799
2024-01-21 01:30:00,MCH-002,UP,83.42,60.64,1.926
2024-01-21 02:00:00,MCH-002,UP,75.94,58.53,1.944
2024-01-21 02:30:00,MCH-002,UP,82.06,67.93,1.916
2024-01-21 03:00:00,MCH-002,UP,75.41,57.62,1.935
2024-01-21 03:30:00,MCH-002,UP,87.81,68.12,2.103
2024-01-21 04:00:00,MCH-002,UP,81.98,67.74,2.069
2024-01-21 04:30:00,MCH-002,UP,80.62,66.64,1.939
2024-01-21 05:00:00,MCH-002,UP,75.24,58.26,1.803
2024-01-21 05:30:00,MCH-002,UP,75.61,59.11,1.909
2024-01-21 06:00:00,MCH-002,UP,84.82,65.01,2.16
2024-01-21 06:30:00,MCH-002,UP,80.44,69.04,1.95
2024-01-21 07:00:00,MCH-002,UP,74.27,60.85,1.725
2024-01-21 07:30:00,MCH-002,UP,79.58,62.72,1.964
2024-01-21 08:00:00,MCH-002,UP,80.16,65.3,1.81
2024-01-21 08:30:00,MCH-002,UP,88.61,71.59,2.214
2024-01-21 09:00:00,MCH-002,UP,77.91,65.11,1.789
2024-01-21 09:30:00,MCH-002,UP,74.31,57.98,1.862
2024-01-21 10:00:00,MCH-002,UP,79.08,58.33,1.92
2024-01-21 10:30:00,MCH-002,UP,77.32,63.21,1.928
2024-01-21 11:00:00,MCH-002,UP,85.58,65.09,2.045
2024-01-21 11:30:00,MCH-002,UP,85.29,69.02,2.094
2024-01-21 12:00:00,MCH-002,UP,77.0,59.89,1.748
2024-01-21 12:30:00,MCH-002,UP,73.46,63.59,1.745
2024-01-21 13:00:00,MCH-002,UP,73.89,57.41,1.833
2024-01-21 13:30:00,MCH-002,UP,83.99,65.01,2.01
2024-01-21 14:00:00,MCH-002,UP,74.21,53.52,1.75
2024-01-21 14:30:00,MCH-002,UP,82.79,70.46,1.953
2024-01-21 15:00:00,MCH-002,UP,75.15,66.07,1.828
2024-01-21 15:30:00,MCH-002,UP,82.82,67.49,1.91
2024-01-21 16:00:00,MCH-002,UP,78.74,63.32,1.764
2024-01-21 16:30:00,MCH-002,UP,81.91,65.77,1.99
2024-01-21 17:00:00,MCH-002,UP,83.66,68.12,2.039
2024-01-21 17:30:00,MCH-002,UP,83.4,70.87,1.971
2024-01-21 18:00:00,MCH-002,UP,85.94,63.7,2.107
2024-01-21 18:30:00,MCH-002,UP,81.92,70.97,2.08
2024-01-21 19:00:00,MCH-002,UP,75.6,57.09,1.932
2024-01-21 19:30:00,MCH-002,UP,88.24,63.39,2.057
2024-01-21 20:00:00,MCH-002,UP,83.0,60.31,1.994
2024-01-21 20:30:00,MCH-002,UP,79.56,56.91,1.813
2024-01-21 21:00:00,MCH-002,UP,85.24,69.01,2.039
2024-01-21 21:30:00,MCH-002,UP,74.93,60.61,1.907
2024-01-21 22:00:00,MCH-002,UP,80.42,62.63,1.992
2024-01-21 22:30:00,MCH-002,UP,72.66,55.19,1.732
2024-01-21 23:00:00,MCH-002,UP,84.59,71.17,2.222
2024-01-21 23:30:00,MCH-002,UP,86.26,62.69,2.147
2024-01-22 00:00:00,MCH-002,UP,75.22,61.53,1.775
2024-01-22 00:30:00,MCH-002,UP,87.25,68.05,2.031
2024-01-22 01:00:00,MCH-002,UP,80.31,63.36,2.01
2024-01-22 01:30:00,MCH-002,UP,83.9,64.35,2.034
2024-01-22 02:00:00,MCH-002,UP,88.5,66.43,2.129
2024-01-22 02:30:00,MCH-002,UP,74.39,53.74,1.681
2024-01-22 03:00:00,MCH-002,UP,83.87,63.17,2.09
2024-01-22 03:30:00,MCH-002,UP,89.67,71.5,2.023
2024-01-22 04:00:00,MCH-002,UP,77.88,57.39,1.814
2024-01-22 04:30:00,MCH-002,UP,72.21,57.39,1.759
2024-01-22 05:00:00,MCH-002,UP,75.81,56.36,1.812
2024-01-22 05:30:00,MCH-002,UP,80.98,64.82,1.958
2024-01-22 06:00:00,MCH-002,UP,84.02,69.86,2.089
2024-01-22 06:30:00,MCH-002,UP,85.73,69.76,2.043
2024-01-22 07:00:00,MCH-002,UP,80.35,61.87,1.919
2024-01-22 07:30:00,MCH-002,UP,81.25,59.57,1.906
2024-01-22 08:00:00,MCH-002,UP,80.9,60.76,1.829
2024-01-22 08:30:00,MCH-002,UP,74.97,59.39,1.887
2024-01-22 09:00:00,MCH-002,UP,73.9,64.83,1.952
2024-01-22 09:30:00,MCH-002,UP,73.3,57.91,1.886
2024-01-22 10:00:00,MCH-002,UP,77.95,61.69,1.95
2024-01-22 10:30:00,MCH-002,UP,80.39,64.37,1.941
2024-01-22 11:00:00,MCH-002,UP,71.85,55.86,1.718
2024-01-22 11:30:00,MCH-002,UP,82.54,61.12,1.942
2024-01-22 12:00:00,MCH-002,UP,83.93,60.66,1.959
2024-01-22 12:30:00,MCH-002,UP,86.73,64.31,2.144
2024-01-22 13:00:00,MCH-002,UP,83.06,71.02,2.137
2024-01-22 13:30:00,MCH-002,UP,77.61,64.55,1.907
2024-01-22 14:00:00,MCH-002,UP,86.06,68.34,2.186
2024-01-22 14:30:00,MCH-002,UP,73.62,53.17,1.718
2024-01-22 15:00:00,MCH-002,UP,71.69,55.77,1.699
2024-01-22 15:30:00,MCH-002,UP,73.69,53.76,1.836
2024-01-22 16:00:00,MCH-002,UP,80.69,63.08,2.01
2024-01-22 16:30:00,MCH-002,UP,87.06,68.17,2.008
2024-01-22 17:00:00,MCH-002,UP,85.52,62.64,2.028
2024-01-22 17:30:00,MCH-002,UP,74.72,61.82,1.908
2024-01-22 18:00:00,MCH-002,UP,71.67,55.63,1.767
2024-01-22 18:30:00,MCH-002,UP,77.12,60.89,1.919
2024-01-22 19:00:00,MCH-002,UP,86.24,70.42,2.048
2024-01-22 19:30:00,MCH-002,UP,83.28,71.56,2.076
2024-01-22 20:00:00,MCH-002,UP,79.05,66.88,1.863
2024-01-22 20:30:00,MCH-002,UP,71.41,60.17,1.709
2024-01-22 21:00:00,MCH-002,UP,75.07,56.91,1.676
2024-01-22 21:30:00,MCH-002,UP,71.6,54.15,1.902
2024-01-22 22:00:00,MCH-002,DOWN,78.68,62.76,2.034
2024-01-22 22:30:00,MCH-002,DOWN,40.69,0.0,0.243
2024-01-22 23:00:00,MCH-002,DOWN,44.26,0.0,0.266
2024-01-22 23:30:00,MCH-002,DOWN,54.31,0.0,0.165
2024-01-23 00:00:00,MCH-002,DOWN,39.98,0.0,0.107
2024-01-23 00:30:00,MCH-002,DOWN,50.96,0.0,0.277
2024-01-23 01:00:00,MCH-002,DOWN,53.41,0.0,0.185
